,route,cnt_total
3785,main-news-rabota-vklad-digital-rabota-internet-rabota-tariffs-rabota,1
3786,main-bonus-rabota-archive-tariffs-archive-main-online-bonus-internet-vklad-main-bonus-tariffs,1
3787,main-bonus-tariffs-news-rabota-archive-rabota-bonus-news-bonus-archive-bonus-main,1
3788,main-news-archive-rabota-internet-rabota-archive-rabota,1
3789,main-online-tariffs-main-bonus,1
3790,main-digital-online-rabota-news-bonus-rabota-main-archive-internet-archive,1
3791,main-internet-rabota-vklad-archive-main-tariffs-main-rabota,1
3792,main-bonus-archive-vklad-news-bonus-online-archive-internet-bonus-internet-tariffs-archive,1
3793,main-internet-main-tariffs-archive-tariffs-rabota-internet-archive-news-archive,1
3794,main-internet-online-internet-vklad-bonus-online-main-internet-bonus-internet-news-bonus-vklad-bonus-main-online-archive-main-internet-main,1
3795,main-rabota-main-archive-tariffs,1
3796,main-internet-rabota-online-archive-bonus,1
3797,main-internet-bonus-news-internet-archive-vklad-online-archive-news-tariffs-rabota-news-rabota-online-rabota-archive-news-internet-archive-bonus-vklad-archive,1
3798,main-news-rabota-main-tariffs-rabota-news-rabota-internet-archive-main,1
3799,main-main-archive-main-online-internet,1
3800,main-archive-main-archive-rabota-vklad-main-internet,1
3801,main-rabota-archive-bonus-online-internet-vklad-bonus-rabota-internet-bonus-rabota-bonus,1
3802,main-tariffs-online-internet-archive-bonus-internet-rabota-bonus,1
3803,main-bonus-online-bonus-online-vklad-archive-rabota-vklad,1
3804,main-archive-vklad-rabota-bonus-news-online,1
3805,main-vklad-archive-digital-bonus,1
3806,main-internet-rabota-bonus-archive-vklad-tariffs-rabota-online-archive-vklad-bonus-rabota-bonus-internet,1
3807,main-news-tariffs-online-news-archive-rabota,1
3808,main-tariffs-rabota-online-bonus-rabota-vklad-tariffs-bonus,1
3809,main-rabota-bonus-internet-rabota-online-rabota-online-internet-rabota,1
3810,main-internet-archive-news-archive-online,1
3811,main-archive-news-bonus-news-bonus,1
3812,main-internet-main-archive-vklad-rabota-news-internet-bonus-news-archive-main-internet-archive-internet-news-online-rabota,1
3813,main-archive-rabota-vklad-internet-digital-rabota-internet-bonus-archive-main-bonus-archive,1
3814,main-bonus-internet-tariffs-main-tariffs-archive-tariffs-online,1
3815,main-vklad-internet-news-rabota-vklad,1
3816,main-rabota-digital-bonus-internet,1
3817,main-vklad-news-archive-internet-news-bonus-archive-online-main-main-online-tariffs-internet-rabota-archive-tariffs-vklad-tariffs-internet-news,1
3818,main-online-archive-main-news-online-rabota-online-rabota-tariffs-news-archive-online-tariffs-main-archive-bonus-internet-archive,1
3819,main-vklad-archive-main-internet-digital-main,1
3820,main-internet-tariffs-online-archive-internet-online,1
3821,main-bonus-rabota-internet-tariffs-internet-bonus-news-bonus,1
3822,main-internet-tariffs-main-archive-news,1
3823,main-rabota-internet-tariffs-internet-archive-bonus,1
3824,main-archive-bonus-rabota-news,1
3825,main-rabota-main-bonus-archive,1
3826,main-news-bonus-tariffs-internet-news-archive-internet-tariffs-rabota-news-online-archive-rabota-archive,1
3827,main-news-main-archive-internet-bonus-archive-main-archive-news-internet-archive-internet-archive-online-rabota-bonus-online-main-news-main-bonus-online-tariffs-internet-rabota-online-rabota-online-main,1
3828,main-archive-news-internet-tariffs-news-vklad,1
3829,main-internet-online-main-internet-rabota-main-news-archive,1
3830,main-tariffs-internet-main-internet-rabota-internet-bonus-rabota-internet-archive-internet-rabota-bonus-archive-rabota-internet-online-main,1
3831,main-vklad-tariffs-digital-internet-news-main-archive-tariffs-internet,1
3832,main-rabota-main-archive-vklad-archive-rabota-bonus-news,1
3833,main-rabota-main-rabota-internet-tariffs-main-vklad-internet-rabota-internet-tariffs,1
3834,main-bonus-archive-tariffs-rabota-bonus-archive-online-archive-bonus-vklad-rabota,1
3835,main-internet-news-tariffs-news-archive-online-internet-bonus,1
3836,main-internet-vklad-archive-rabota-online-archive-news,1
3837,main-vklad-online-rabota-bonus-archive-rabota-archive-news,1
3838,main-archive-news-internet-archive-internet-tariffs-vklad-internet-rabota-bonus,1
3839,main-online-internet-archive-internet-archive-bonus-online-main-archive-main-news-archive,1
3840,main-rabota-online-tariffs-news-main-tariffs-rabota-main-internet-archive-tariffs-main-tariffs-rabota-main,1
3841,main-bonus-internet-bonus-internet-online-bonus-tariffs-internet-bonus-internet-rabota-archive-online-tariffs-online-internet,1
3842,main-tariffs-archive-vklad-news,1
3843,main-news-vklad-archive-rabota-tariffs-news-internet,1
3844,main-news-vklad-tariffs-bonus-tariffs-online-main-tariffs-news-archive,1
3845,main-bonus-main-news-main-news-rabota,1
3846,main-vklad-rabota-online-bonus-rabota-online-tariffs,1
3847,main-rabota-online-tariffs-bonus,1
3848,main-online-tariffs-archive-internet-online-internet-rabota,1
3849,main-vklad-rabota-vklad-online,1
3850,main-vklad-rabota-news-main-internet-archive,1
3851,main-internet-archive-tariffs-archive-rabota-news-tariffs-news-archive,1
3852,main-bonus-rabota-archive-bonus-main-online-internet-bonus-news-archive-tariffs-online,1
3853,main-online-rabota-bonus-main,1
3854,main-bonus-tariffs-archive-main-news-bonus,1
3855,main-internet-archive-internet-archive-rabota-tariffs-rabota-internet-tariffs-vklad-internet-bonus-vklad-rabota-main-rabota-vklad-bonus-online-vklad-archive-rabota-internet-tariffs-internet,1
3856,main-internet-archive-internet-bonus-vklad-bonus,1
3857,main-online-internet-digital-archive,1
3858,main-archive-main-rabota-tariffs-internet-archive-main-bonus,1
3859,main-bonus-vklad-internet-archive-internet-rabota,1
3860,main-archive-news-rabota-archive-tariffs-news-tariffs-bonus,1
3861,main-vklad-main-internet-tariffs-vklad-archive-news-tariffs-bonus,1
3862,main-archive-online-news-tariffs,1
3863,main-rabota-news-internet-rabota-archive-rabota-bonus-rabota-internet,1
3864,main-vklad-bonus-news-archive-bonus-tariffs-rabota-online-main-rabota-online-news-vklad-archive-online-rabota,1
3865,main-vklad-internet-news-digital-internet-news-online-internet-main-bonus-internet-tariffs-vklad-internet,1
3866,main-archive-bonus-internet-vklad-online,1
3867,main-rabota-archive-internet-tariffs-rabota-vklad,1
3868,main-digital-vklad-main-vklad-archive,1
3869,main-tariffs-rabota-digital-archive,1
3870,main-rabota-archive-news-archive-tariffs-vklad-tariffs-bonus-internet-rabota-news,1
3871,main-bonus-archive-bonus-rabota-tariffs-bonus-news-rabota-vklad-archive-bonus-tariffs,1
3872,main-internet-rabota-online-rabota,1
3873,main-rabota-digital-main-rabota-news-vklad-news-vklad-archive-internet-archive-news-archive,1
3874,main-tariffs-vklad-news-internet-vklad,1
3875,main-online-digital-online-tariffs,1
3876,main-rabota-internet-archive-news-internet-news,1
3877,main-archive-bonus-tariffs-bonus-internet-online-rabota-internet-vklad-online-tariffs-archive,1
3878,main-bonus-archive-rabota-vklad-tariffs-bonus-news-tariffs-news-internet-rabota-internet-online-vklad-main-archive,1
3879,main-internet-online-tariffs-rabota-main-vklad-archive-bonus-archive-rabota-archive-online,1
3880,main-rabota-tariffs-news-main-internet-news-internet-tariffs,1
3881,main-rabota-tariffs-bonus-internet-rabota-news,1
3882,main-archive-rabota-archive-news-archive-tariffs-internet,1
3883,main-internet-bonus-rabota-digital-rabota-internet,1
3884,main-rabota-archive-vklad-tariffs-internet-vklad-rabota-internet-bonus-online-news-bonus-archive-bonus,1
3885,main-vklad-news-tariffs-news-archive-rabota-bonus-internet,1
3886,main-bonus-internet-main-news-bonus-vklad-rabota-internet-bonus,1
3887,main-bonus-tariffs-archive-online-archive-rabota-online-rabota-digital-bonus-tariffs-archive-bonus-rabota-main-rabota-internet-tariffs,1
3888,main-internet-online-archive-tariffs-news-vklad,1
3889,main-vklad-bonus-archive-bonus-main-internet-tariffs,1
3890,main-news-online-archive-internet-vklad-bonus,1
3891,main-rabota-bonus-news-internet-tariffs-online-bonus-news-bonus-archive-internet-news-rabota-archive-internet-archive-bonus-archive-internet-bonus,1
3892,main-tariffs-online-rabota-news-main-vklad-internet-bonus-rabota,1
3893,main-online-news-internet-bonus-internet-bonus-internet-vklad-archive-rabota-news-vklad-tariffs-internet-bonus-main-internet-vklad-archive,1
3894,main-online-vklad-archive-internet-main-tariffs-main-digital-rabota-archive-vklad-internet-vklad,1
3895,main-bonus-news-archive-internet-vklad-news-rabota,1
3896,main-news-internet-main-online-archive-online-internet-archive-online-rabota-online,1
3897,main-bonus-online-rabota-vklad-digital-news,1
3898,main-vklad-news-rabota-news-rabota-vklad-rabota,1
3899,main-bonus-news-rabota-internet-rabota,1
3900,main-internet-rabota-digital-rabota-online-bonus-vklad-internet-tariffs,1
3901,main-vklad-archive-internet-news-archive-main-archive,1
3902,main-news-archive-main-bonus-internet-bonus-rabota-bonus-online-tariffs-online,1
3903,main-archive-online-archive-bonus-news-archive-news-online-rabota-internet-bonus,1
3904,main-rabota-archive-bonus-rabota-bonus-online-news-bonus-internet,1
3905,main-vklad-archive-online-internet-tariffs,1
3906,main-news-rabota-main-news,1
3907,main-tariffs-bonus-rabota-digital-news-online-bonus-internet-digital,1
3908,main-rabota-internet-bonus-internet-rabota-internet-archive-vklad,1
3909,main-archive-rabota-online-internet-archive-bonus-main-archive,1
3910,main-tariffs-archive-news-rabota-archive,1
3911,main-news-vklad-tariffs-internet-tariffs-rabota-internet,1
3912,main-internet-rabota-online-archive-rabota-archive-bonus,1
3913,main-bonus-online-main-vklad-archive-rabota-archive-tariffs,1
3914,main-rabota-tariffs-vklad-rabota-main-rabota-archive-bonus-news-archive-online-main-tariffs-vklad-internet-archive,1
3915,main-rabota-archive-main-tariffs-bonus-tariffs,1
3916,main-rabota-news-rabota-archive-main-digital-main,1
3917,main-vklad-internet-news-internet-vklad,1
3918,main-vklad-online-internet-online-internet-rabota-main-archive-internet,1
3919,main-bonus-main-archive-online-internet,1
3920,main-rabota-bonus-archive-rabota-main-bonus-news-main-tariffs-vklad-rabota-bonus-rabota,1
3921,main-bonus-internet-online-rabota-online-bonus-main-digital-archive-bonus-digital,1
3922,main-bonus-news-bonus-vklad,1
3923,main-bonus-archive-news-online-internet-archive-online-archive-internet-main-archive-internet-tariffs-internet-archive-main,1
3924,main-bonus-rabota-bonus-internet-rabota-vklad-internet-tariffs,1
3925,main-online-main-bonus-news-archive,1
3926,main-online-main-internet-archive-online-rabota-bonus-vklad-bonus-tariffs-bonus-online-archive-rabota-internet-tariffs-internet-news-archive-bonus-news-digital-vklad-rabota-archive-main-archive-internet-tariffs-rabota-online-tariffs,1
3927,main-rabota-news-internet-tariffs-internet-archive,1
3928,main-rabota-bonus-tariffs-archive-news,1
3929,main-news-rabota-vklad-bonus,1
3930,main-internet-archive-bonus-archive-bonus-rabota-main-bonus,1
3931,main-news-internet-bonus-news-rabota-main-internet,1
3932,main-tariffs-online-vklad-rabota-internet-rabota-vklad-news-main-rabota-archive-rabota-internet-vklad-online,1
3933,main-news-rabota-internet-archive-main-archive-news-online-archive-online,1
3934,main-digital-online-rabota-archive-rabota-bonus-rabota-bonus-news-internet-bonus,1
3935,main-main-internet-news-rabota,1
3936,main-news-rabota-news-internet-rabota-tariffs-bonus,1
3937,main-tariffs-online-rabota-bonus,1
3938,main-internet-main-online-news-rabota,1
3939,main-main-news-online-news-rabota,1
3940,main-bonus-archive-bonus-archive-vklad-news-online-rabota,1
3941,main-archive-vklad-internet-bonus-news-online-bonus-rabota-archive-rabota,1
3942,main-online-bonus-news-vklad-rabota-tariffs-rabota,1
3943,main-bonus-online-bonus-rabota-vklad-tariffs-internet-archive,1
3944,main-archive-internet-online-news-main-archive,1
3945,main-archive-online-rabota-archive-internet-online-internet-rabota-online-tariffs,1
3946,main-tariffs-vklad-main-tariffs-main-bonus-archive-online-bonus-news-tariffs-online-vklad-rabota,1
3947,main-news-bonus-tariffs-online-digital-tariffs-main-bonus-archive,1
3948,main-vklad-main-digital-rabota-news-bonus-rabota-tariffs-rabota-bonus-rabota-bonus,1
3949,main-digital-bonus-archive-tariffs-internet-rabota-internet-rabota-archive,1
3950,main-main-internet-digital-internet-bonus,1
3951,main-vklad-bonus-tariffs-rabota-vklad,1
3952,main-rabota-archive-main-news-vklad-rabota-internet-bonus-online-internet,1
3953,main-internet-rabota-archive-vklad-bonus-main-digital-online-internet,1
3954,main-internet-online-rabota-internet-news,1
3955,main-archive-news-vklad-rabota-vklad-internet-news-archive-vklad-archive-bonus,1
3956,main-online-news-internet-main-tariffs-internet-rabota-main-rabota-news-internet-main,1
3957,main-news-archive-main-news-main-tariffs-bonus-main-online,1
3958,main-bonus-archive-main-vklad-tariffs-online-internet-vklad-news-main-bonus-rabota-bonus-main-bonus-rabota-archive-bonus-internet-tariffs-online-rabota-main-bonus-archive-bonus-vklad-main-tariffs-archive-tariffs,1
3959,main-rabota-archive-main-news-rabota-archive-news-rabota,1
3960,main-archive-rabota-archive-main-bonus-vklad-tariffs-archive-main-internet-tariffs-news-bonus-internet-tariffs-online-bonus-news,1
3961,main-internet-rabota-bonus-news-archive-internet,1
3962,main-news-online-internet-tariffs-vklad-archive-tariffs-online-tariffs-bonus-main-news-vklad-main,1
3963,main-news-internet-rabota-archive-news-rabota-news,1
3964,main-tariffs-bonus-internet-main-rabota,1
3965,main-vklad-internet-archive-bonus-tariffs-internet-archive,1
3966,main-news-rabota-news-rabota-digital,1
3967,main-internet-online-rabota-bonus-online-rabota,1
3968,main-archive-vklad-online-internet-main-bonus-rabota,1
3969,main-tariffs-rabota-main-rabota-online-tariffs-bonus-archive-online,1
3970,main-online-main-internet-tariffs-rabota-online-main,1
3971,main-online-rabota-bonus-rabota-archive,1
3972,main-tariffs-archive-bonus-internet-archive-rabota-internet-news-rabota,1
3973,main-news-online-tariffs-rabota-bonus-rabota-bonus-main-news-rabota-vklad,1
3974,main-online-main-news-internet-main-bonus,1
3975,main-archive-vklad-internet-rabota-main-digital-news-archive,1
3976,main-bonus-tariffs-rabota-internet-rabota-news-internet,1
3977,main-vklad-main-bonus-internet-bonus-tariffs-archive-bonus-internet-online-internet,1
3978,main-internet-rabota-news-tariffs-bonus-news-rabota-archive,1
3979,main-rabota-online-news-online-rabota-bonus-internet-tariffs-main-digital-internet-archive,1
3980,main-bonus-internet-vklad-internet-bonus-tariffs-bonus,1
3981,main-online-rabota-internet-news-bonus-rabota-online-archive-news-vklad-archive-tariffs-online-tariffs-news-online-tariffs-vklad,1
3982,main-tariffs-news-internet-main-online-archive-vklad-rabota-news,1
3983,main-archive-rabota-tariffs-rabota-news-archive-news-bonus-internet-rabota-news-bonus-rabota-main,1
3984,main-internet-archive-bonus-news-rabota-news,1
3985,main-digital-main-rabota,1
3986,main-online-internet-rabota-archive-main-main-rabota,1
3987,main-bonus-archive-bonus-vklad-news-bonus-tariffs-online,1
3988,main-online-rabota-news-rabota-digital-online-tariffs-rabota-internet-rabota-tariffs-news-rabota-bonus,1
3989,main-news-archive-internet-online-main-archive-rabota-main-vklad-archive-internet,1
3990,main-bonus-news-rabota-bonus-internet-online-rabota,1
3991,main-internet-tariffs-main-internet-news-internet-main-internet-archive-tariffs-rabota-archive-tariffs-news-rabota-bonus-tariffs-vklad-tariffs-vklad-internet-rabota-main-tariffs-bonus,1
3992,main-online-bonus-news-tariffs-rabota,1
3993,main-bonus-archive-tariffs-archive-tariffs,1
3994,main-online-vklad-bonus-archive-online-tariffs-internet-main-rabota-news-bonus-news-internet-bonus-vklad-internet-main-vklad,1
3995,main-archive-main-bonus-vklad-archive-main-bonus-internet-rabota-news-tariffs-main,1
3996,main-internet-archive-tariffs-archive-rabota-archive-main-rabota-online-main-internet-rabota-news-main-internet-vklad-news-tariffs-online-tariffs-archive-news-archive,1
3997,main-internet-main-archive-internet-online,1
3998,main-archive-bonus-archive-bonus-archive-internet,1
3999,main-vklad-main-rabota-main-bonus-archive-bonus-archive,1
4000,main-internet-rabota-main-bonus-vklad-archive-news-rabota,1
4001,main-rabota-internet-rabota-bonus-main-rabota-bonus-online,1
