,route,cnt_total
20333,main-vklad-rabota-internet-archive-vklad-online-archive-news-rabota,1
20334,main-bonus-archive-vklad-rabota-vklad-archive,1
20335,main-rabota-bonus-tariffs-bonus,1
20336,main-rabota-news-bonus-news-bonus-online-archive,1
20337,main-tariffs-main-news-bonus,1
20338,main-tariffs-online-internet-bonus-online-archive-news-online-news-archive,1
20339,main-internet-news-bonus-news-bonus-archive-news,1
20340,main-tariffs-internet-rabota-bonus-news-archive,1
20341,main-bonus-rabota-archive-rabota-vklad-main-archive-rabota-main-internet-main-rabota-internet-rabota,1
20342,main-news-rabota-online-news-online-tariffs,1
20343,main-news-archive-rabota-news-main,1
20344,main-internet-rabota-internet-main-vklad-online,1
20345,main-archive-main-rabota-bonus-rabota-tariffs-main-tariffs-news-main-online,1
20346,main-news-online-tariffs-bonus,1
20347,main-main-rabota-archive-bonus,1
20348,main-rabota-tariffs-main-internet-rabota-online,1
20349,main-internet-online-rabota-news-tariffs-rabota-bonus-online,1
20350,main-rabota-main-internet-online-digital-rabota-news-bonus-rabota-tariffs-main-internet-rabota-archive-online,1
20351,main-news-rabota-online-vklad-online,1
20352,main-digital-news-internet-rabota-online-main-archive-news-online,1
20353,main-main-news-bonus-online,1
20354,main-internet-archive-internet-rabota-tariffs-bonus,1
20355,main-online-bonus-archive-tariffs-internet-news-vklad-archive-main,1
20356,main-bonus-news-bonus-archive-rabota-vklad,1
20357,main-bonus-internet-rabota-news-online-archive-internet-news-vklad-internet-main-archive,1
20358,main-news-tariffs-news-rabota-online-news-main-bonus-news-rabota,1
20359,main-archive-news-rabota-main-archive-rabota-main-tariffs-bonus-archive-news-archive-tariffs-internet-vklad-archive-vklad-archive-tariffs-online-internet-bonus-rabota-archive-internet-archive-rabota-vklad,1
20360,main-internet-rabota-online-main-news-online-rabota-vklad-digital,1
20361,main-internet-archive-internet-online,1
20362,main-rabota-news-tariffs-news-tariffs-bonus,1
20363,main-rabota-internet-news-rabota-archive-news-rabota-tariffs-news,1
20364,main-news-main-rabota-bonus-vklad,1
20365,main-online-news-internet-tariffs-internet-archive-internet-rabota-bonus,1
20366,main-internet-tariffs-internet-news,1
20367,main-archive-vklad-archive-news-main-online-vklad-internet-main-rabota-online-bonus,1
20368,main-bonus-vklad-rabota-news-bonus-rabota-internet-tariffs-news-main,1
20369,main-tariffs-archive-tariffs-rabota-tariffs-rabota,1
20370,main-news-rabota-archive-online-bonus-online-main-news-archive-bonus-tariffs-archive-internet-vklad,1
20371,main-online-news-bonus-digital-online-internet-main-tariffs-news-digital,1
20372,main-bonus-internet-archive-online-archive,1
20373,main-archive-news-rabota-archive-online-news-bonus-archive-main-archive-rabota-online-archive-bonus-tariffs-vklad-internet-online-archive-online,1
20374,main-rabota-vklad-rabota-tariffs-online-archive-news-bonus-archive-main-news-rabota-archive-rabota-internet-news-vklad-online-bonus,1
20375,main-rabota-tariffs-internet-archive-bonus-rabota-online,1
20376,main-internet-tariffs-archive-tariffs-news-archive-rabota-tariffs-archive-internet-online-internet-tariffs-archive-vklad-internet-rabota-online-news,1
20377,main-vklad-main-rabota-archive-tariffs-rabota-digital-internet-main-bonus,1
20378,main-archive-internet-archive-main-tariffs-news-tariffs-rabota-vklad,1
20379,main-internet-online-news-online-tariffs-vklad-bonus-vklad-internet-tariffs-bonus-internet,1
20380,main-rabota-news-rabota-digital-news-vklad-rabota-vklad,1
20381,main-vklad-archive-main-online-archive-internet-archive-rabota,1
20382,main-internet-online-news-bonus-news-rabota-main-rabota-archive-news-archive-online-internet,1
20383,main-news-tariffs-rabota-main-internet-news-main,1
20384,main-bonus-vklad-bonus-rabota-archive,1
20385,main-internet-vklad-main-main-rabota,1
20386,main-internet-online-bonus-news-vklad,1
20387,main-internet-vklad-internet-archive-news-rabota-internet-news-internet-news,1
20388,main-bonus-rabota-online-rabota-internet-online-archive-vklad-archive,1
20389,main-internet-news-rabota-archive-vklad-online-bonus-news-archive-internet-archive-tariffs,1
20390,main-news-tariffs-rabota-bonus-tariffs-news-rabota-bonus-rabota-internet-news-bonus-vklad-archive-news-rabota-archive-tariffs-online,1
20391,main-vklad-archive-internet-main-rabota,1
20392,main-archive-bonus-news-digital-archive-vklad-online-bonus-online-bonus-online-bonus-rabota-bonus-archive,1
20393,main-online-news-vklad-rabota-bonus-news-online-bonus-rabota-news-bonus-vklad,1
20394,main-bonus-vklad-internet-archive-bonus-internet-bonus-internet-main-rabota,1
20395,main-digital-bonus-tariffs-rabota,1
20396,main-internet-digital-rabota-news-rabota-archive-rabota-archive-bonus,1
20397,main-bonus-main-archive-tariffs-bonus-news-archive-bonus-archive-online-archive,1
20398,main-online-bonus-tariffs-news,1
20399,main-bonus-tariffs-internet-rabota-internet-rabota-digital,1
20400,main-internet-online-main-rabota,1
20401,main-rabota-archive-bonus-tariffs-archive-bonus-archive-digital-bonus-news-tariffs,1
20402,main-vklad-main-online-bonus-vklad-internet-rabota-archive-online,1
20403,main-internet-news-tariffs-rabota-bonus-rabota-news-bonus-main,1
20404,main-tariffs-rabota-digital-online-tariffs-archive,1
20405,main-tariffs-internet-tariffs-main-bonus-rabota-main-online-internet-archive-internet-news-vklad-rabota-archive-rabota-bonus-archive-internet-rabota,1
20406,main-bonus-news-vklad-online-news-online-archive,1
20407,main-archive-vklad-tariffs-archive-bonus,1
20408,main-news-rabota-news-archive-online-archive-rabota-news-archive-tariffs-bonus-main,1
20409,main-bonus-rabota-bonus-news-internet-archive-online-tariffs-internet-news-online-bonus-internet-bonus-rabota-news-main,1
20410,main-tariffs-archive-internet-archive-main-bonus-archive-internet-online-internet-digital,1
20411,main-internet-online-bonus-main-archive-main,1
20412,main-news-tariffs-rabota-main-online-news-tariffs-online-archive-tariffs-archive-internet-bonus-internet-news-internet,1
20413,main-online-news-tariffs-bonus-rabota-bonus,1
20414,main-digital-online-bonus,1
20415,main-archive-rabota-bonus-archive-online-main-rabota-archive-main-rabota-online-news-tariffs-internet-vklad-rabota-online-bonus-internet-news-bonus-internet-tariffs-internet,1
20416,main-rabota-internet-archive-vklad-archive-bonus,1
20417,main-main-internet-archive-rabota-archive-bonus-archive-rabota-archive-digital-archive-online,1
20418,main-bonus-tariffs-bonus-rabota-archive-tariffs-main,1
20419,main-archive-rabota-archive-tariffs-news-archive-online-digital-main,1
20420,main-internet-main-vklad-bonus-news-vklad,1
20421,main-archive-bonus-rabota-archive-online-rabota-archive-internet-tariffs-internet-archive-tariffs-internet,1
20422,main-bonus-rabota-archive-bonus-rabota-news-bonus-internet-rabota-internet,1
20423,main-news-online-internet-bonus-tariffs-internet-main-tariffs-news-digital,1
20424,main-archive-online-news-bonus-tariffs-rabota-vklad-news-online-internet-main-tariffs-bonus-internet-news,1
20425,main-main-internet-online-news-online,1
20426,main-online-bonus-rabota-bonus-archive-vklad-online-vklad,1
20427,main-rabota-main-archive-news-internet-rabota-archive-internet-vklad-main-news-bonus-digital-vklad-rabota-digital-vklad,1
20428,main-vklad-internet-news-vklad,1
20429,main-online-news-main-archive-vklad-news-bonus-internet-bonus-news-internet-vklad-online-vklad-tariffs,1
20430,main-rabota-archive-news-rabota-internet-main-bonus-internet-tariffs,1
20431,main-bonus-archive-internet-bonus-online-tariffs-rabota-archive-news,1
20432,main-vklad-tariffs-news-online-tariffs-archive-main-internet-rabota-archive,1
20433,main-archive-main-online-archive-online-archive,1
20434,main-rabota-tariffs-vklad-archive-main-rabota-archive-bonus-main-vklad-rabota,1
20435,main-archive-main-bonus-news-rabota-archive,1
20436,main-vklad-rabota-archive-news-rabota-archive,1
20437,main-online-rabota-main-bonus-online-news-vklad-internet-bonus-vklad-rabota-tariffs,1
20438,main-bonus-tariffs-rabota-internet-online-archive-tariffs-digital-tariffs-news,1
20439,main-news-internet-news-rabota-bonus-tariffs,1
20440,main-news-archive-internet-bonus-news-archive-bonus,1
20441,main-internet-vklad-archive-rabota-vklad-archive-rabota-main-archive-vklad,1
20442,main-bonus-tariffs-internet-rabota-internet-archive,1
20443,main-tariffs-archive-main-internet-vklad-archive-rabota-tariffs-archive-online,1
20444,main-rabota-archive-bonus-main-news-archive-bonus-tariffs-archive-vklad-news-bonus,1
20445,main-rabota-archive-vklad-online-bonus-vklad-archive,1
20446,main-archive-internet-main-rabota-news-rabota-internet-bonus-archive-tariffs-archive-rabota-tariffs,1
20447,main-vklad-archive-main-vklad-internet-archive-rabota-online,1
20448,main-archive-main-internet-tariffs-online-vklad-archive-rabota-internet-rabota-bonus-rabota-archive-news-internet,1
20449,main-internet-bonus-vklad-online-rabota-internet-vklad-bonus-news-online-archive-rabota-internet-tariffs-bonus-online-news-online-internet-bonus-news-main-tariffs-internet-vklad,1
20450,main-online-vklad-main-internet-bonus-online-vklad-news-online-bonus,1
20451,main-tariffs-rabota-internet-archive-online-archive-rabota,1
20452,main-internet-bonus-internet-archive-main-archive-online-main-tariffs-bonus-main-vklad-internet,1
20453,main-internet-online-tariffs-news-tariffs-news-vklad-archive-online-internet-rabota,1
20454,main-vklad-rabota-online-archive-rabota-archive-vklad,1
20455,main-news-internet-rabota-main-internet,1
20456,main-rabota-bonus-news-tariffs-news-internet-tariffs-news-tariffs-news,1
20457,main-tariffs-bonus-tariffs-internet-archive-vklad-tariffs,1
20458,main-bonus-internet-archive-main-archive-online,1
20459,main-tariffs-news-rabota-online-bonus-internet,1
20460,main-news-online-vklad-rabota-vklad-online-main,1
20461,main-archive-rabota-online-bonus-online-archive-news-archive,1
20462,main-online-bonus-main-archive-rabota-bonus,1
20463,main-tariffs-online-archive-bonus-tariffs-internet,1
20464,main-vklad-archive-rabota-tariffs-rabota,1
20465,main-online-internet-archive-online-bonus-tariffs,1
20466,main-bonus-rabota-archive-bonus-main-online-rabota-internet-archive-rabota-archive-rabota,1
20467,main-archive-main-news-vklad-online-main-online-archive,1
20468,main-internet-rabota-main-online-main-rabota-archive,1
20469,main-rabota-tariffs-online-bonus-news-online-rabota-online-tariffs-bonus-archive-internet-rabota-tariffs-news-vklad,1
20470,main-vklad-digital-archive-rabota-bonus-vklad-news-archive-tariffs-main-internet-rabota-tariffs,1
20471,main-archive-rabota-archive-online-vklad-archive-internet-archive-online-tariffs-news-archive-internet-bonus-rabota-news-bonus-internet-archive-tariffs-archive,1
20472,main-bonus-news-online-bonus-internet,1
20473,main-rabota-archive-rabota-vklad-bonus-tariffs,1
20474,main-rabota-tariffs-bonus-online-rabota,1
20475,main-vklad-bonus-archive-tariffs-rabota-archive-tariffs-bonus-tariffs-online-main-bonus-archive-main-tariffs-rabota-online-rabota-archive,1
20476,main-online-tariffs-vklad-online-internet-rabota-internet-archive-internet-tariffs-digital-online-tariffs-rabota-archive-internet-news,1
20477,main-archive-vklad-internet-rabota-bonus-vklad-tariffs-vklad-rabota-main-tariffs,1
20478,main-tariffs-news-digital-main-digital-archive-bonus-online-internet-rabota-bonus-archive-bonus-vklad,1
20479,main-news-rabota-archive-internet-news,1
20480,main-online-tariffs-digital-tariffs-bonus-vklad-online-archive-rabota,1
20481,main-tariffs-archive-bonus-main-news-archive-news-archive-bonus-vklad-internet-rabota-main-news,1
20482,main-tariffs-vklad-online-vklad-main-online-main-vklad-tariffs-news,1
20483,main-news-main-vklad-tariffs-bonus-tariffs-vklad-tariffs-bonus-digital-bonus-digital,1
20484,main-archive-news-archive-vklad-online-tariffs-internet-rabota-main-news,1
20485,main-online-tariffs-main-rabota-online-vklad,1
20486,main-internet-vklad-rabota-bonus-rabota-digital-rabota-archive-main-bonus,1
20487,main-tariffs-news-tariffs-online-news-archive,1
20488,main-bonus-internet-tariffs-bonus-internet,1
20489,main-bonus-tariffs-main-online-vklad-news-rabota-internet-tariffs-rabota-internet-news,1
20490,main-archive-bonus-internet-bonus,1
20491,main-rabota-bonus-vklad-bonus-archive,1
20492,main-internet-bonus-internet-rabota-internet-tariffs-archive-bonus-main-news-main-news-tariffs-rabota-main,1
20493,main-tariffs-bonus-internet-main-rabota-bonus-vklad-archive-internet-bonus-main,1
20494,main-archive-tariffs-online-archive-rabota-vklad-news-internet-archive-news-main-vklad-internet-rabota-online-vklad,1
20495,main-archive-internet-archive-bonus-news-tariffs-bonus-rabota-vklad-archive-rabota-archive-tariffs-archive-internet-news,1
20496,main-rabota-news-internet-tariffs-main,1
20497,main-internet-online-internet-digital-bonus-main-tariffs-internet-bonus-vklad-bonus-rabota-news,1
20498,main-archive-tariffs-rabota-tariffs-news-tariffs,1
20499,main-vklad-tariffs-archive-tariffs-archive-online-bonus-vklad-online,1
20500,main-news-bonus-internet-archive-news-internet-bonus-tariffs,1
20501,main-tariffs-bonus-tariffs-bonus-main-internet-news-main-bonus,1
20502,main-internet-news-internet-vklad-bonus-vklad-internet-main-news-main,1
20503,main-archive-bonus-rabota-vklad-internet-vklad-main-vklad-rabota-archive-news-vklad-tariffs-news-bonus,1
20504,main-internet-tariffs-archive-online-bonus-news-online-archive-news-archive-rabota,1
20505,main-internet-bonus-rabota-internet-archive-main-rabota-bonus-news-rabota,1
20506,main-archive-rabota-archive-bonus-main-tariffs-archive-digital-bonus,1
20507,main-tariffs-archive-vklad-internet-news-main-internet-bonus-main-news-internet-bonus-rabota,1
20508,main-online-rabota-digital-rabota-bonus-vklad-bonus-archive-news-tariffs-archive-vklad,1
20509,main-rabota-news-archive-rabota-bonus-online-tariffs-online-vklad-online-news-bonus-vklad-main-online-internet-main,1
20510,main-online-bonus-main-bonus-tariffs-main-online-internet-main,1
20511,main-news-tariffs-digital-main,1
20512,main-archive-internet-vklad-rabota,1
20513,main-archive-vklad-bonus-internet-main-rabota-news,1
20514,main-news-online-internet-news-digital-news,1
20515,main-online-vklad-bonus-rabota-tariffs,1
20516,main-tariffs-main-internet-bonus-archive-rabota-tariffs-internet-news,1
20517,main-tariffs-archive-bonus-tariffs-archive-tariffs-online-archive-rabota-bonus-tariffs-news-bonus-archive-rabota-main,1
20518,main-news-online-vklad-main-online,1
20519,main-internet-rabota-tariffs-news-online-rabota-digital-archive-vklad-bonus-internet-archive-vklad-internet-main-news-vklad-news,1
20520,main-vklad-internet-rabota-bonus-rabota-tariffs-vklad-main-online,1
20521,main-rabota-archive-rabota-archive-rabota-bonus-archive-internet-online-news-tariffs,1
20522,main-rabota-main-vklad-internet-archive-internet-news-internet-online-main,1
20523,main-archive-bonus-archive-bonus-archive-main-online-tariffs-main-archive-rabota-vklad-main-bonus-archive-rabota-archive-rabota-online-bonus-tariffs,1
20524,main-rabota-tariffs-bonus-rabota-internet,1
20525,main-archive-bonus-internet-main-rabota-bonus-news-archive-vklad,1
20526,main-internet-tariffs-news-vklad-internet-archive-tariffs-bonus-tariffs,1
20527,main-archive-tariffs-news-internet-archive,1
20528,main-internet-main-online-rabota-archive,1
20529,main-vklad-news-bonus-internet-archive-online,1
20530,main-bonus-archive-rabota-tariffs-archive-vklad-online,1
20531,main-archive-rabota-bonus-rabota-internet-tariffs,1
20532,main-news-internet-bonus-internet-archive-rabota,1
20533,main-vklad-rabota-main-news-internet-tariffs-news-rabota-digital,1
20534,main-archive-main-internet-tariffs-internet-rabota-tariffs-main-main-archive-main-archive-rabota-online,1
20535,main-tariffs-online-rabota-vklad-internet-news-rabota-tariffs-internet-tariffs-digital-tariffs-rabota,1
20536,main-bonus-news-archive-rabota-news-bonus-main-rabota-bonus-news-internet,1
20537,main-news-vklad-rabota-online-news-archive-bonus-internet,1
20538,main-bonus-archive-news-main-tariffs-bonus-archive-main,1
20539,main-rabota-online-news-rabota-news,1
20540,main-internet-archive-rabota-archive-tariffs-news-archive-news-online-internet-bonus-rabota-bonus-archive-rabota,1
20541,main-news-bonus-archive-rabota-main-bonus,1
